transaction_id,payer_id,amount,payment_type,region,timestamp,flagged_manual
TXN00006282,PAY000229,3660.65,benefit,Ontario,2025-04-07 10:45:27,False
TXN00006283,PAY001839,4151.83,benefit,Ontario,2025-04-07 11:31:15,False
TXN00006284,PAY001566,611.29,credit,Quebec,2025-04-07 16:22:23,False
TXN00006285,PAY000224,1165.37,credit,Ontario,2025-04-07 17:38:06,False
TXN00006286,PAY000220,2755.1,benefit,Ontario,2025-04-07 19:37:33,False
TXN00006287,PAY000400,1387.21,credit,Quebec,2025-04-07 21:32:15,False
TXN00006288,PAY000027,922.69,refund,Ontario,2025-04-07 22:26:14,False
TXN00006289,PAY001731,1396.17,refund,Ontario,2025-04-07 22:48:42,False
TXN00006290,PAY000808,862.62,refund,Ontario,2025-04-07 23:03:13,False
TXN00006291,PAY000806,2120.39,benefit,Ontario,2025-04-07 23:59:04,False
TXN00006292,PAY001536,3577.09,benefit,Ontario,2025-04-08 01:16:34,False
TXN00006293,PAY000330,1330.89,credit,Ontario,2025-04-08 01:43:02,False
TXN00006294,PAY000578,1095.3,benefit,Ontario,2025-04-08 01:45:32,False
TXN00006295,PAY000508,1888.39,credit,Quebec,2025-04-08 01:49:08,False
TXN00006296,PAY000830,632.54,refund,Quebec,2025-04-08 04:31:03,False
TXN00006297,PAY001169,478.53,refund,Quebec,2025-04-08 04:48:53,False
TXN00006298,PAY000139,2328.54,benefit,BC,2025-04-08 05:27:23,False
TXN00006299,PAY001860,1812.08,refund,Alberta,2025-04-08 07:04:35,False
TXN00006300,PAY000141,1724.69,credit,Quebec,2025-04-08 07:33:38,False
TXN00006301,PAY000122,3240.36,benefit,Alberta,2025-04-08 08:19:25,False
TXN00006302,PAY000337,1139.49,credit,Quebec,2025-04-08 09:54:31,False
TXN00006303,PAY000372,1353.69,refund,Quebec,2025-04-08 10:10:24,False
TXN00006304,PAY001539,1389.08,credit,Quebec,2025-04-08 13:50:51,False
TXN00006305,PAY000552,1000.67,benefit,Ontario,2025-04-08 15:33:06,False
TXN00006306,PAY000580,2190.74,benefit,Quebec,2025-04-08 15:53:57,False
TXN00006307,PAY000068,1635.6,credit,BC,2025-04-08 15:57:07,False
TXN00006308,PAY001784,1361.16,benefit,Ontario,2025-04-08 18:03:07,False
TXN00006309,PAY000046,536.81,credit,BC,2025-04-08 19:04:35,False
TXN00006310,PAY000565,2826.57,credit,Ontario,2025-04-08 19:13:06,False
TXN00006311,PAY000677,1449.67,credit,Territories,2025-04-08 19:40:55,False
TXN00006312,PAY000391,1557.25,refund,Quebec,2025-04-08 20:01:01,False
TXN00006313,PAY001953,1532.31,credit,Territories,2025-04-09 02:08:29,False
TXN00006314,PAY000557,1803.06,benefit,Ontario,2025-04-09 04:17:11,False
TXN00006315,PAY001346,1143.53,refund,Quebec,2025-04-09 06:30:11,False
TXN00006316,PAY001705,1350.51,credit,Ontario,2025-04-09 07:19:09,False
TXN00006317,PAY000536,1005.89,credit,Ontario,2025-04-09 09:47:56,False
TXN00006318,PAY000148,1581.77,benefit,BC,2025-04-09 10:22:50,False
TXN00006319,PAY000566,2272.66,benefit,Atlantic,2025-04-09 12:50:38,False
TXN00006320,PAY000191,967.07,refund,Ontario,2025-04-09 12:58:24,False
TXN00006321,PAY001874,3410.55,credit,Ontario,2025-04-09 15:32:29,False
TXN00006322,PAY000272,2114.99,benefit,Alberta,2025-04-09 16:24:31,False
TXN00006323,PAY001079,1627.82,credit,BC,2025-04-09 17:12:16,False
TXN00006324,PAY000920,50.0,refund,Alberta,2025-04-09 17:56:07,False
TXN00006325,PAY000818,2441.56,benefit,Prairies,2025-04-09 20:22:55,False
TXN00006326,PAY000173,554.72,refund,Ontario,2025-04-09 23:00:41,False
TXN00006327,PAY001138,279.43,refund,Ontario,2025-04-10 00:00:06,False
TXN00006328,PAY001471,3586.43,benefit,Ontario,2025-04-10 02:01:06,False
TXN00006329,PAY001931,2262.07,credit,Quebec,2025-04-10 03:56:01,False
TXN00006330,PAY001691,3083.53,benefit,Quebec,2025-04-10 06:21:06,False
TXN00006331,PAY001353,1270.32,refund,Quebec,2025-04-10 12:01:45,False
TXN00006332,PAY000932,4066.47,benefit,Ontario,2025-04-10 12:09:06,False
TXN00006333,PAY001507,2328.37,benefit,BC,2025-04-10 12:16:46,False
TXN00006334,PAY001115,1976.63,benefit,Ontario,2025-04-10 12:18:34,False
TXN00006335,PAY000324,3203.93,benefit,Atlantic,2025-04-10 13:32:16,False
TXN00006336,PAY001750,1159.61,credit,Ontario,2025-04-10 17:03:51,False
TXN00006337,PAY001229,580.19,refund,Ontario,2025-04-10 18:02:51,False
TXN00006338,PAY000872,1609.65,benefit,Ontario,2025-04-10 18:26:51,False
TXN00006339,PAY000982,2234.62,benefit,Alberta,2025-04-10 19:06:18,False
TXN00006340,PAY001569,1988.84,benefit,Ontario,2025-04-10 19:21:51,False
TXN00006341,PAY000240,2371.17,credit,Quebec,2025-04-10 23:54:08,False
TXN00006342,PAY000507,1430.42,credit,Quebec,2025-04-11 03:12:26,False
TXN00006343,PAY001271,3512.83,benefit,Ontario,2025-04-11 06:28:42,False
TXN00006344,PAY000446,1660.0,credit,Alberta,2025-04-11 09:26:35,False
TXN00006345,PAY001849,154.02,refund,BC,2025-04-11 10:01:31,False
TXN00006346,PAY000225,2650.08,benefit,Ontario,2025-04-11 10:51:51,False
TXN00006347,PAY001181,853.21,benefit,Atlantic,2025-04-11 13:27:24,False
TXN00006348,PAY000652,2190.71,benefit,Ontario,2025-04-11 14:08:10,False
TXN00006349,PAY001101,1766.38,credit,Quebec,2025-04-11 15:01:17,False
TXN00006350,PAY000910,241.21,credit,Ontario,2025-04-11 15:34:04,False
TXN00006351,PAY000628,2323.97,credit,Quebec,2025-04-11 16:01:01,False
TXN00006352,PAY001826,1988.33,benefit,Ontario,2025-04-11 16:40:17,False
TXN00006353,PAY000838,479.42,refund,Quebec,2025-04-11 17:39:58,False
TXN00006354,PAY001362,1473.08,benefit,Quebec,2025-04-11 18:34:45,False
TXN00006355,PAY000705,2775.52,benefit,BC,2025-04-11 19:22:37,False
TXN00006356,PAY001011,1106.36,benefit,BC,2025-04-11 20:35:41,False
TXN00006357,PAY000642,2976.27,benefit,Ontario,2025-04-11 21:59:49,False
TXN00006358,PAY000502,623.54,refund,Ontario,2025-04-11 22:31:57,False
TXN00006359,PAY000224,3269.74,benefit,Ontario,2025-04-12 01:01:14,False
TXN00006360,PAY000559,1210.7,credit,Alberta,2025-04-12 02:12:06,False
TXN00006361,PAY001145,2091.6,credit,Ontario,2025-04-12 03:14:56,False
TXN00006362,PAY000883,3498.79,benefit,Prairies,2025-04-12 04:37:09,False
TXN00006363,PAY000759,928.08,credit,Quebec,2025-04-12 04:46:42,False
TXN00006364,PAY000642,1927.05,credit,BC,2025-04-12 05:14:20,False
TXN00006365,PAY000982,3673.94,benefit,Ontario,2025-04-12 07:22:28,False
TXN00006366,PAY000812,781.62,credit,Ontario,2025-04-12 14:53:37,False
TXN00006367,PAY000744,2426.65,benefit,Ontario,2025-04-12 19:38:43,False
TXN00006368,PAY000278,967.96,refund,Ontario,2025-04-12 20:05:07,False
TXN00006369,PAY000454,1920.68,benefit,Alberta,2025-04-12 20:38:55,False
TXN00006370,PAY001424,345.56,refund,Ontario,2025-04-12 21:12:48,False
TXN00006371,PAY000086,2227.86,benefit,Ontario,2025-04-12 22:37:25,False
TXN00006372,PAY000408,251.53,credit,Ontario,2025-04-12 23:27:36,False
TXN00006373,PAY000305,770.69,refund,Quebec,2025-04-12 23:32:19,False
TXN00006374,PAY001311,275.51,refund,Alberta,2025-04-12 23:40:29,False
TXN00006375,PAY001045,230.48,refund,Ontario,2025-04-13 07:41:31,False
TXN00006376,PAY000867,1063.57,refund,Quebec,2025-04-13 09:43:43,False
TXN00006377,PAY000373,1359.36,credit,BC,2025-04-13 10:26:29,False
TXN00006378,PAY001110,2209.3,benefit,Ontario,2025-04-13 11:01:06,False
TXN00006379,PAY001708,1432.86,credit,BC,2025-04-13 11:06:09,False
TXN00006380,PAY000001,2129.47,benefit,BC,2025-04-13 13:53:50,False
TXN00006381,PAY000979,3102.88,benefit,Ontario,2025-04-13 15:04:05,False
TXN00006382,PAY000653,3862.81,benefit,Ontario,2025-04-13 17:03:45,False
TXN00006383,PAY000863,947.04,credit,Quebec,2025-04-13 19:41:02,False
TXN00006384,PAY001076,2198.04,benefit,Alberta,2025-04-13 22:27:37,False
TXN00006385,PAY000303,2338.63,credit,Ontario,2025-04-14 00:30:59,False
TXN00006386,PAY001175,664.27,refund,Alberta,2025-04-14 01:24:55,False
TXN00006387,PAY001525,1540.3,benefit,Quebec,2025-04-14 03:19:42,False
TXN00006388,PAY001179,597.31,refund,Quebec,2025-04-14 03:38:00,False
TXN00006389,PAY001502,1392.88,refund,BC,2025-04-14 05:48:06,False
TXN00006390,PAY001929,1018.25,benefit,Ontario,2025-04-14 06:07:04,False
TXN00006391,PAY001803,905.97,credit,Ontario,2025-04-14 08:04:41,False
TXN00006392,PAY001495,2223.5,benefit,Prairies,2025-04-14 10:09:33,False
TXN00006393,PAY001720,1531.53,benefit,Ontario,2025-04-14 10:16:26,False
TXN00006394,PAY001673,4400.32,benefit,Ontario,2025-04-14 12:36:46,False
TXN00006395,PAY001673,1683.27,credit,Alberta,2025-04-14 13:58:04,False
TXN00006396,PAY001845,700.7,refund,Quebec,2025-04-14 14:11:51,False
TXN00006397,PAY001074,3351.2,benefit,Ontario,2025-04-14 17:23:36,False
TXN00006398,PAY001065,559.99,benefit,Prairies,2025-04-14 17:50:39,False
TXN00006399,PAY000299,662.53,refund,Prairies,2025-04-14 23:47:00,False
TXN00006400,PAY001813,1127.41,credit,Ontario,2025-04-15 09:32:09,False
TXN00006401,PAY000785,906.21,benefit,Quebec,2025-04-15 10:48:39,False
TXN00006402,PAY001374,1641.82,credit,Alberta,2025-04-15 12:49:10,False
TXN00006403,PAY001233,4513.86,benefit,Ontario,2025-04-15 15:37:37,False
TXN00006404,PAY000738,1042.14,credit,Atlantic,2025-04-15 16:42:53,False
TXN00006405,PAY000306,343.67,credit,Ontario,2025-04-16 02:33:47,False
TXN00006406,PAY001183,1707.86,benefit,Ontario,2025-04-16 04:08:07,False
TXN00006407,PAY001918,3167.23,benefit,BC,2025-04-16 05:59:36,False
TXN00006408,PAY000996,200.0,benefit,Atlantic,2025-04-16 08:06:54,False
TXN00006409,PAY000945,659.3,refund,Atlantic,2025-04-16 10:47:47,False
TXN00006410,PAY001165,1033.64,credit,BC,2025-04-16 11:07:15,False
TXN00006411,PAY001680,1704.72,benefit,BC,2025-04-16 17:40:52,False
TXN00006412,PAY001320,2399.15,benefit,BC,2025-04-16 18:41:17,False
TXN00006413,PAY001576,1965.08,benefit,Ontario,2025-04-16 20:36:34,False
TXN00006414,PAY001674,1226.53,credit,Prairies,2025-04-16 23:46:07,False
TXN00006415,PAY001461,200.23,refund,Alberta,2025-04-17 02:39:44,False
TXN00006416,PAY000042,2467.71,benefit,BC,2025-04-17 03:10:43,False
TXN00006417,PAY000577,2693.76,benefit,Ontario,2025-04-17 06:03:37,False
TXN00006418,PAY001606,1570.39,credit,Ontario,2025-04-17 06:04:09,False
TXN00006419,PAY000888,3097.34,benefit,BC,2025-04-17 07:02:23,False
TXN00006420,PAY000129,868.65,credit,Quebec,2025-04-17 07:48:26,False
TXN00006421,PAY000855,2346.96,credit,Ontario,2025-04-17 08:47:10,False
TXN00006422,PAY001567,1128.67,benefit,BC,2025-04-17 09:15:56,False
TXN00006423,PAY001822,2665.53,benefit,Alberta,2025-04-17 11:18:34,False
TXN00006424,PAY000753,2427.16,benefit,Ontario,2025-04-17 12:06:18,False
TXN00006425,PAY000387,1618.16,benefit,Alberta,2025-04-17 12:57:28,False
TXN00006426,PAY000548,2305.14,credit,Quebec,2025-04-17 13:45:41,False
TXN00006427,PAY000526,1508.3,credit,Ontario,2025-04-17 14:00:27,False
TXN00006428,PAY000820,3378.26,benefit,BC,2025-04-17 14:05:40,False
TXN00006429,PAY000990,2291.37,credit,Atlantic,2025-04-17 15:58:52,False
TXN00006430,PAY001612,1934.06,credit,Ontario,2025-04-17 19:15:41,False
TXN00006431,PAY000796,2076.39,credit,Ontario,2025-04-17 20:23:40,False
TXN00006432,PAY001500,950.58,refund,Ontario,2025-04-17 21:04:32,False
TXN00006433,PAY001255,646.69,refund,Ontario,2025-04-17 21:48:49,False
TXN00006434,PAY000223,1167.74,refund,Quebec,2025-04-18 02:39:10,False
TXN00006435,PAY001599,1113.08,refund,Ontario,2025-04-18 03:04:28,False
TXN00006436,PAY000238,2180.43,credit,Ontario,2025-04-18 03:09:57,False
TXN00006437,PAY001077,1547.67,credit,Prairies,2025-04-18 10:42:32,False
TXN00006438,PAY000112,900.21,benefit,Atlantic,2025-04-18 13:03:08,False
TXN00006439,PAY001813,3188.21,benefit,Quebec,2025-04-18 14:02:25,False
TXN00006440,PAY001634,2021.53,credit,Ontario,2025-04-18 16:09:21,False
TXN00006441,PAY000156,243.95,refund,Ontario,2025-04-18 17:46:30,False
TXN00006442,PAY000636,1371.26,credit,Ontario,2025-04-18 19:04:16,False
TXN00006443,PAY000941,2316.31,benefit,Alberta,2025-04-18 19:50:47,False
TXN00006444,PAY000928,156.47,refund,BC,2025-04-19 00:04:07,False
TXN00006445,PAY000047,1828.05,credit,Quebec,2025-04-19 00:57:00,False
TXN00006446,PAY002000,2303.89,benefit,Ontario,2025-04-19 02:42:10,False
TXN00006447,PAY001073,2282.62,credit,Ontario,2025-04-19 03:37:29,False
TXN00006448,PAY000608,1802.44,credit,Territories,2025-04-19 05:10:30,False
TXN00006449,PAY000908,108.45,refund,Ontario,2025-04-19 05:34:53,False
TXN00006450,PAY001605,2623.44,benefit,Ontario,2025-04-19 05:43:24,False
TXN00006451,PAY001983,1171.22,credit,Alberta,2025-04-19 09:38:25,False
TXN00006452,PAY000683,1616.26,benefit,Alberta,2025-04-19 11:03:44,False
TXN00006453,PAY000577,1675.78,credit,Prairies,2025-04-19 12:29:54,False
TXN00006454,PAY000549,802.14,refund,Prairies,2025-04-19 13:02:13,False
TXN00006455,PAY001203,3046.6,benefit,Alberta,2025-04-19 13:07:31,False
TXN00006456,PAY000154,2699.11,benefit,Quebec,2025-04-19 14:20:50,False
TXN00006457,PAY000566,522.32,refund,Atlantic,2025-04-19 20:47:47,False
TXN00006458,PAY000259,1659.46,benefit,Quebec,2025-04-19 23:20:52,False
TXN00006459,PAY000734,2985.46,benefit,Quebec,2025-04-19 23:44:44,False
TXN00006460,PAY001920,1091.6,refund,Ontario,2025-04-20 00:07:02,False
TXN00006461,PAY001748,3004.09,benefit,Ontario,2025-04-20 00:08:19,False
TXN00006462,PAY001181,1832.65,benefit,Quebec,2025-04-20 00:31:51,False
TXN00006463,PAY001191,1486.86,credit,Prairies,2025-04-20 00:48:47,False
TXN00006464,PAY000856,1013.08,benefit,Ontario,2025-04-20 03:09:40,False
TXN00006465,PAY001530,3115.74,benefit,Ontario,2025-04-20 04:49:19,False
TXN00006466,PAY001344,1299.68,benefit,Ontario,2025-04-20 08:03:26,False
TXN00006467,PAY000147,3628.45,benefit,Ontario,2025-04-20 10:54:52,False
TXN00006468,PAY000228,2806.36,benefit,Ontario,2025-04-20 10:59:27,False
TXN00006469,PAY001928,1695.85,credit,BC,2025-04-20 13:10:40,False
TXN00006470,PAY000547,2575.12,benefit,Alberta,2025-04-20 13:53:58,False
TXN00006471,PAY000363,693.94,refund,Prairies,2025-04-20 16:28:22,False
TXN00006472,PAY000235,897.94,refund,Ontario,2025-04-20 16:29:35,False
TXN00006473,PAY000117,2258.46,credit,Ontario,2025-04-20 18:06:04,False
TXN00006474,PAY000343,3734.17,benefit,Alberta,2025-04-20 18:18:49,False
TXN00006475,PAY000507,2223.57,credit,Quebec,2025-04-20 18:24:37,False
TXN00006476,PAY001846,2719.49,benefit,BC,2025-04-20 19:12:25,False
TXN00006477,PAY001644,1537.36,benefit,Atlantic,2025-04-20 20:04:53,False
TXN00006478,PAY000571,426.14,benefit,Ontario,2025-04-20 22:30:19,False
TXN00006479,PAY000400,2748.11,credit,Quebec,2025-04-20 23:33:32,False
TXN00006480,PAY000438,781.79,credit,Ontario,2025-04-21 00:11:21,False
TXN00006481,PAY000935,3354.37,benefit,Ontario,2025-04-21 01:23:52,False
TXN00006482,PAY000111,1038.06,credit,Quebec,2025-04-21 01:52:37,False
TXN00006483,PAY001081,1479.37,credit,Alberta,2025-04-21 02:39:16,False
TXN00006484,PAY000914,691.47,refund,Alberta,2025-04-21 04:34:56,False
TXN00006485,PAY000034,1244.16,credit,BC,2025-04-21 04:40:58,False
TXN00006486,PAY000470,1322.43,refund,Atlantic,2025-04-21 06:00:36,False
TXN00006487,PAY001521,2521.5,benefit,Ontario,2025-04-21 12:28:47,False
TXN00006488,PAY001746,2272.69,credit,Quebec,2025-04-21 14:04:50,False
TXN00006489,PAY000798,1192.12,benefit,BC,2025-04-21 15:02:49,False
TXN00006490,PAY000605,565.88,benefit,BC,2025-04-21 15:46:55,False
TXN00006491,PAY001006,823.48,refund,Ontario,2025-04-21 16:55:36,False
TXN00006492,PAY000116,1034.59,refund,Alberta,2025-04-21 19:30:04,False
TXN00006493,PAY000360,1812.9,benefit,Prairies,2025-04-21 20:42:33,False
TXN00006494,PAY000266,1730.28,benefit,Ontario,2025-04-21 20:42:35,False
TXN00006495,PAY001047,2783.65,benefit,Quebec,2025-04-21 21:14:50,False
TXN00006496,PAY000358,2506.07,benefit,Quebec,2025-04-21 21:29:24,False
TXN00006497,PAY001334,416.06,credit,BC,2025-04-21 21:45:32,False
TXN00006498,PAY000285,2319.56,benefit,Quebec,2025-04-21 22:57:22,False
TXN00006499,PAY000666,966.07,benefit,Ontario,2025-04-21 23:04:19,False
TXN00006500,PAY001579,2033.53,benefit,BC,2025-04-22 01:40:14,False
TXN00006501,PAY001824,1605.67,credit,Quebec,2025-04-22 01:47:47,False
TXN00006502,PAY001911,1160.71,credit,Ontario,2025-04-22 02:44:27,False
TXN00006503,PAY000058,947.51,refund,BC,2025-04-22 02:50:37,False
TXN00006504,PAY001231,727.0,refund,Ontario,2025-04-22 05:46:20,False
TXN00006505,PAY001294,1194.16,refund,Quebec,2025-04-22 05:47:13,False
TXN00006506,PAY000780,1840.99,benefit,BC,2025-04-22 07:29:59,False
TXN00006507,PAY001278,2808.93,benefit,Quebec,2025-04-22 10:43:44,False
TXN00006508,PAY000053,1512.96,credit,Ontario,2025-04-22 11:15:05,False
TXN00006509,PAY001574,1606.42,credit,Alberta,2025-04-22 11:53:15,False
TXN00006510,PAY000918,502.82,refund,Prairies,2025-04-22 16:24:23,False
TXN00006511,PAY000556,1189.55,refund,Atlantic,2025-04-22 17:51:35,False
TXN00006512,PAY000580,1143.86,credit,Alberta,2025-04-22 19:07:13,False
TXN00006513,PAY001708,2501.49,benefit,Ontario,2025-04-22 21:16:44,False
TXN00006514,PAY000133,1326.5,refund,Prairies,2025-04-22 22:40:33,False
TXN00006515,PAY000061,1577.28,benefit,Ontario,2025-04-23 00:23:34,False
TXN00006516,PAY000859,587.03,credit,Ontario,2025-04-23 00:26:54,False
TXN00006517,PAY001517,1974.96,benefit,Quebec,2025-04-23 05:01:02,False
TXN00006518,PAY001984,1217.46,credit,Alberta,2025-04-23 06:12:04,False
TXN00006519,PAY001031,1407.8,benefit,Territories,2025-04-23 11:01:38,False
TXN00006520,PAY001232,873.1,refund,Atlantic,2025-04-23 13:51:18,False
TXN00006521,PAY000440,2260.65,benefit,Quebec,2025-04-23 16:44:56,False
TXN00006522,PAY000891,1341.71,refund,Ontario,2025-04-23 16:52:24,False
TXN00006523,PAY000841,1688.19,refund,Ontario,2025-04-23 19:26:20,False
TXN00006524,PAY000329,1376.35,benefit,Atlantic,2025-04-23 20:47:02,False
TXN00006525,PAY000170,1688.0,benefit,Ontario,2025-04-23 22:14:59,False
TXN00006526,PAY001574,2648.07,benefit,Ontario,2025-04-23 22:55:38,False
TXN00006527,PAY000732,1692.76,credit,Atlantic,2025-04-24 03:18:21,False
TXN00006528,PAY001514,1868.2,credit,Quebec,2025-04-24 04:11:35,False
TXN00006529,PAY000659,2050.91,benefit,Quebec,2025-04-24 06:08:45,False
TXN00006530,PAY001478,2634.79,credit,BC,2025-04-24 06:57:36,False
TXN00006531,PAY000111,784.97,refund,Prairies,2025-04-24 07:02:15,False
TXN00006532,PAY000007,1540.68,benefit,Ontario,2025-04-24 10:36:42,False
TXN00006533,PAY000978,739.35,refund,BC,2025-04-24 11:08:04,False
TXN00006534,PAY001502,2440.01,benefit,Quebec,2025-04-24 12:02:13,False
TXN00006535,PAY000556,2350.41,benefit,Ontario,2025-04-24 14:49:50,False
TXN00006536,PAY001706,2302.12,benefit,Quebec,2025-04-24 18:03:36,False
TXN00006537,PAY000879,581.22,refund,Ontario,2025-04-24 21:25:47,False
TXN00006538,PAY000935,2101.15,benefit,Ontario,2025-04-24 23:55:42,False
TXN00006539,PAY001157,1002.11,refund,Ontario,2025-04-25 00:06:20,False
TXN00006540,PAY000208,1418.62,refund,Alberta,2025-04-25 01:29:55,False
TXN00006541,PAY000040,2664.78,credit,Atlantic,2025-04-25 04:22:39,False
TXN00006542,PAY001702,774.09,refund,Quebec,2025-04-25 04:52:19,False
TXN00006543,PAY000689,2142.75,credit,Ontario,2025-04-25 07:28:26,False
TXN00006544,PAY001987,2508.43,benefit,BC,2025-04-25 07:45:30,False
TXN00006545,PAY000527,786.98,refund,Prairies,2025-04-25 08:12:02,False
TXN00006546,PAY000938,3641.29,benefit,Alberta,2025-04-25 08:39:48,False
TXN00006547,PAY000031,2198.82,benefit,Quebec,2025-04-25 09:33:13,False
TXN00006548,PAY000998,3545.53,benefit,Ontario,2025-04-25 13:11:00,False
TXN00006549,PAY000338,601.03,benefit,Ontario,2025-04-25 13:55:43,False
TXN00006550,PAY001602,728.92,refund,Ontario,2025-04-25 14:59:50,False
TXN00006551,PAY000004,758.17,refund,Quebec,2025-04-25 15:37:32,False
TXN00006552,PAY000753,2370.64,credit,Ontario,2025-04-25 20:48:03,False
TXN00006553,PAY001705,983.73,credit,Atlantic,2025-04-25 22:10:38,False
TXN00006554,PAY001964,2189.89,benefit,Ontario,2025-04-25 22:19:07,False
TXN00006555,PAY001180,1189.49,refund,Ontario,2025-04-26 00:43:07,False
TXN00006556,PAY000687,570.54,refund,BC,2025-04-26 02:37:12,False
TXN00006557,PAY000611,2264.81,benefit,BC,2025-04-26 05:17:24,False
TXN00006558,PAY001286,552.87,refund,Ontario,2025-04-26 06:53:50,False
TXN00006559,PAY000700,507.16,refund,Atlantic,2025-04-26 07:05:36,False
TXN00006560,PAY000303,3448.7,benefit,Alberta,2025-04-26 08:14:39,False
TXN00006561,PAY000182,1204.92,credit,BC,2025-04-26 10:23:30,False
TXN00006562,PAY000944,168.52,refund,Alberta,2025-04-26 11:05:29,False
TXN00006563,PAY001279,2338.12,credit,BC,2025-04-26 16:17:56,False
TXN00006564,PAY001015,2123.11,benefit,Quebec,2025-04-26 18:39:01,False
TXN00006565,PAY001011,780.65,refund,BC,2025-04-26 20:41:10,False
TXN00006566,PAY001238,665.33,credit,BC,2025-04-26 21:22:48,False
TXN00006567,PAY001730,882.41,refund,BC,2025-04-26 21:42:58,False
TXN00006568,PAY001344,442.37,refund,Ontario,2025-04-26 22:06:05,False
TXN00006569,PAY000434,2905.75,benefit,Quebec,2025-04-26 22:42:03,False
TXN00006570,PAY000491,1109.92,credit,Ontario,2025-04-26 23:49:20,False
TXN00006571,PAY000362,1860.24,benefit,Quebec,2025-04-27 02:42:27,False
TXN00006572,PAY000610,866.75,credit,Quebec,2025-04-27 03:19:11,False
TXN00006573,PAY001559,891.84,benefit,Ontario,2025-04-27 04:42:52,False
TXN00006574,PAY001096,338.69,credit,Ontario,2025-04-27 07:49:24,False
TXN00006575,PAY001122,1139.78,refund,Ontario,2025-04-27 09:04:47,False
TXN00006576,PAY001784,2618.4,credit,Quebec,2025-04-27 10:12:47,False
TXN00006577,PAY001436,2528.75,credit,Ontario,2025-04-27 10:13:24,False
TXN00006578,PAY000911,864.97,refund,Prairies,2025-04-27 11:39:37,False
TXN00006579,PAY000550,2759.76,benefit,Atlantic,2025-04-27 12:46:04,False
TXN00006580,PAY001042,1980.23,benefit,Ontario,2025-04-27 13:22:37,False
TXN00006581,PAY001402,2439.73,benefit,Ontario,2025-04-27 14:08:35,False
